,Dependent,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
11,2.47,7.6175,7.6175,0.595,0.595,0.38869398299485663,5.0,166.94899999999998,164.933,166.923197064,22,0,0.08695325450926697,-0.19748605645755538,0.19748605645755538,0.08695325450926697,2.0,2.25,2.25,126.91270392049043,10.95108383074933,1.5180420963682246,-1.4421588173765356,1.6978998192774042,-1.4486912355136212,14.108846224551332,1.506849210733918,1.370950594454669,2.4330963097956353,35.79319390447952,3.414213562373095,2.0322848496957326,4.189783140872055,1.914213562373095,0.844421430255677,2.3700031023448425,0.29174450396463114,1.054535340009214,0.05976143046671967,0.4008918628686365,0.0,0.0,0.21999999999999997,6.854752972273345,4.22,3.2199999999999998,2.2199999999999993,38.758610944738514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,22.590870627068057,0.0,0.0,10.496773715086682,0.0,22.590870627068057,5.261891554738487,0.0,0.0,0.0,4.42755240229441,0.0,0.0,6.069221312792274,0.0,0.0,0.0,22.590870627068057,4.42755240229441,0.0,11.33111286753076,0.0,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,4.42755240229441,0.0,0.0,0.0,28.66009193986033,0.0,5.261891554738487,0.595,1.990277777777778,0.0,7.6175,0.0,0.0,1.9172222222222222,0.0,0.0,0.0,0.5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3.3970999999999996,0,0.94498,24.499999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,4,2,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.29,9.847222222222221,9.847222222222221,0.9606481481481473,-1.9444444444444438,0.5271684902275346,11.285714285714286,162.403,160.387,160.920196724,42,0,0.2690832000281693,-0.36594543946218094,0.36594543946218094,0.2690832000281693,1.4285714285714286,1.5714285714285714,1.5714285714285714,35.58251469624855,10.740504584635012,2.263387758840139,-2.0062007069267875,2.238198774091082,-2.2673130237008285,6.755942049691037,-0.11668251841443233,1.3143204867061786,3.7911184170869663,85.42592196522058,6.077350269189626,3.119491978681171,5.387278816736534,2.943375672974064,1.3097459893405854,2.443639408368267,0.8620098391537647,3.14324226295332,0.2793909301485632,0.8381727904456898,0.0,0.0,0.3399999999999999,17.086166327180322,7.339999999999999,2.0724211675050093,2.9709148264984226,55.51540461992766,5.733667477162185,0.0,0.0,0.0,9.699715664881277,0.0,4.794537184071822,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,4.794537184071822,40.70999940004906,0.0,0.0,5.733667477162185,3.792535935529771,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,34.802819670697545,9.699715664881277,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,43.09,9.699715664881277,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,34.802819670697545,-1.9444444444444438,14.773148148148145,9.847222222222221,0.0,4.534722222222222,-0.9606481481481473,0.0,0.0,0.0,0.0,0.5,7,2,2,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,2.173081624212395,0,0.8419000000000001,29.4844,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,1,0,7,5,1,0,0,0,0,0,3,2,2,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-2.28,7.319444444444445,7.319444444444445,1.4305555555555556,1.4305555555555556,0.38698057986907736,2.6666666666666665,41.053,38.028999999999996,41.026549096,16,0,0.05871482377124906,-0.1986584259265234,0.1986584259265234,0.05871482377124906,2.0,2.0,2.0,14.199772541067192,10.95508811650909,1.1727325265919901,-1.1465232203603164,1.2146152150896594,-1.100101722274293,4.507020971444977,1.4896531954173182,0.9182958340544894,2.475534205527556,24.264662506490403,2.7071067811865475,1.9472135954999579,1.9472135954999579,1.4142135623730951,0.7236067977499789,0.7236067977499789,0.22360679774997896,0.22360679774997896,0.0,0.0,0.0,0.0,-0.51,2.7548875021634682,2.490000000000001,1.4900000000000018,1.489999999999999,19.496772823694872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,6.923737199690624,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,6.923737199690624,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,0.0,7.319444444444445,0.0,0.0,1.75,0.0,1.4305555555555556,0.0,0.5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.236700000000002,0,0.52988,11.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.11,8.262152777777779,8.262152777777779,0.02083333333333326,-0.4652777777777777,0.672170838431132,12.0,282.757,279.733,279.773401016,38,0,0.157295383578602,-0.39310651652922596,0.39310651652922596,0.157295383578602,1.3333333333333333,1.5,1.5,79.95016813538977,10.888761281637464,2.1333909420927273,-2.029245654522935,2.313431336075986,-2.0366873650967072,9.390280134472267,0.3131415792557752,1.3516441151533922,3.168489872670569,38.54808140664299,5.207106781186548,2.7882137957141873,7.5462034130583,2.5606601717798214,1.2367278661239527,3.6157226747960087,0.7732914601627696,8.026923393210945,0.17928429140015903,0.9315885051121781,0.0,0.0,1.4,12.16479703638053,7.3999999999999995,2.6448979591836737,5.4,61.50106971134625,5.106527394840706,0.0,2.1427945418030347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78983169384804,0.0,0.0,6.606881964512918,5.106527394840706,47.78983169384804,0.0,0.0,0.0,2.1427945418030347,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,47.78983169384804,13.85620390115666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,2.1427945418030347,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,0.0,47.78983169384804,5.106527394840706,-0.4652777777777777,9.182291666666666,0.0,8.262152777777779,0.0,0.0,0.0,0.0,0.02083333333333326,0.0,1.0,6,1,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,3.2620408163265306,0,1.8172000000000001,36.59780000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,6,5,0,0,0,0,0,0,2,1,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.46,8.006944444444445,8.006944444444445,0.43287037037037024,-1.4861111111111107,0.5156043099150648,12.0,149.404,146.38,147.924947756,38,0,0.21275176430590356,-0.39192479664057545,0.39192479664057545,0.21275176430590356,1.3333333333333333,1.5,1.5,35.58251397053249,10.852514680422292,2.1556772402550677,-2.011607221748531,2.2335133133367444,-2.0636445884800643,6.672031272416092,0.30332535861335347,1.3516441151533922,3.168489872670569,38.54808140664299,5.207106781186548,2.7882137957141873,5.056000633769551,2.5606601717798214,1.2367278661239527,2.370621285151634,0.7732914601627696,3.289360900185757,0.17928429140015903,0.5378528742004771,0.0,0.0,0.8299999999999998,12.16479703638053,6.829999999999999,2.218397116894937,4.829999999999999,50.80822557506719,5.106527394840706,0.0,0.0,3.792535935529771,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,6.606881964512918,5.106527394840706,34.802819670697545,0.0,0.0,0.0,3.792535935529771,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,15.505945294883395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,10.399417900042689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90934706553825,-1.4861111111111107,14.99537037037037,0.0,8.006944444444445,0.0,0.0,0.0,0.0,-0.43287037037037024,0.0,1.0,6,1,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,2.5252753847320695,0,1.3489,27.375799999999995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,6,5,0,0,0,0,0,0,2,1,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-0.98,9.657407407407408,9.657407407407408,0.7098765432098764,-1.0648148148148147,0.505860906944957,9.166666666666666,127.958,124.934,126.959169076,36,0,0.2502258746447247,-0.3673176053979164,0.3673176053979164,0.2502258746447247,1.6666666666666667,1.8333333333333333,1.8333333333333333,35.53916700340302,10.756639646674824,2.01936707200861,-1.851077351015144,1.9654614739189165,-2.174812313928874,6.528654631581631,-0.11592595906589453,1.3609640474436813,3.2575861612334887,62.568425030288566,5.1547005383792515,2.818877774861569,4.3307356668984776,2.6427344100918364,1.217910194893542,2.090781755837512,0.7030654271824073,1.7993300867282502,0.21507523830721725,0.6452257149216518,0.0,0.0,0.04999999999999993,13.609640474436812,6.05,2.263031896728365,2.296913580246913,45.21213839304599,5.733667477162185,0.0,4.836269690250055,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,4.794537184071822,29.10905950981654,0.0,0.0,5.733667477162185,4.836269690250055,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,23.20187978046503,10.74344941960156,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,43.09,10.74344941960156,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,23.20187978046503,0.0,9.807098765432098,8.592592592592593,0.0,4.532407407407407,-0.7098765432098764,0.0,0.0,0.0,0.0,0.5,6,2,2,0,0,0,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,2.2818904958677684,0,0.2754000000000002,24.6884,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,6,4,1,0,0,0,0,1,3,2,2,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-0.99,7.87962962962963,7.87962962962963,0.16358024691358009,-0.6157407407407409,0.5003788036173846,9.6,114.95899999999999,110.92699999999999,113.963920108,32,0,0.1302964441155902,-0.39355858453313275,0.39355858453313275,0.1302964441155902,1.6,1.8,1.8,35.53916651584102,10.871454470981377,1.8771486609192902,-1.838859454646507,1.958213182348442,-1.902058095827086,6.438751997259168,0.3125510101451186,1.3787834934861756,2.5395388613593908,21.609640474436812,4.284457050376173,2.4875995918945857,3.999457483931494,2.270055610029662,1.1609118369526856,2.0337833978966553,0.5736594956434714,1.8507017745656973,0.13801311186847084,0.4140393356054125,0.0,0.0,0.5399999999999999,9.65148445440323,5.54,2.7602643171806167,4.540000000000001,40.504959348185515,5.106527394840706,4.836269690250055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,6.606881964512918,5.106527394840706,23.20187978046503,0.0,0.0,0.0,4.836269690250055,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,16.54967904960368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,4.836269690250055,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,28.30840717530574,0.0,9.955246913580247,-0.6157407407407409,7.87962962962963,0.0,0.0,0.0,0.0,-0.16358024691358009,0.0,1.0,5,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,3.0583728634361234,0,0.7824,22.57979999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,1,2,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1.52,9.543402777777779,9.543402777777779,0.2569444444444442,-0.3287037037037035,0.5034130813241964,7.4,137.964,133.932,136.947625848,30,0,0.22757414647428362,-0.3689513718303947,0.3689513718303947,0.22757414647428362,2.0,2.2,2.2,79.91872955199811,10.782307203563573,1.7892149559048274,-1.7110464127574723,1.7055788423892293,-2.100073633125591,9.091553466315217,-0.11499311314977241,1.3787834934861756,2.847378923087672,44.912609383243264,4.284457050376173,2.5706698138492636,4.156666352963968,2.270055610029662,1.1136139123324424,2.235082820078845,0.5999434636833081,1.1606779175565092,0.13170614754004403,0.684365217625557,0.0,0.0,-0.050000000000000044,9.65148445440323,4.95,2.203164556962026,3.9500000000000015,38.473153544923996,5.733667477162185,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,15.929943897949348,0.0,0.0,5.330089647061427,4.794537184071822,21.837123627300855,0.0,0.0,5.733667477162185,0.0,5.330089647061427,0.0,0.0,0.0,5.733667477162185,0.0,0.0,15.929943897949348,11.237269376412932,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,43.09,0.0,4.794537184071822,0.0,11.237269376412932,0.0,0.0,0.0,0.0,0.0,21.663611375111532,0.0,0.0,2.8391203703703702,9.543402777777779,0.2569444444444442,4.605902777777778,-0.3287037037037035,0.0,0.0,0.0,0.0,0.5,5,2,2,0,0,0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,2.181132911392406,0,-0.13339999999999996,22.9884,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,5,3,1,0,0,0,0,1,3,2,2,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.04,9.458333333333332,9.458333333333332,0.08333333333333348,-0.47993827160493807,0.4450443872218326,7.4,93.513,89.481,92.998141428,30,0,0.23184488025777664,-0.3686410268217003,0.3686410268217003,0.23184488025777664,2.0,2.2,2.2,35.49566268204884,10.772385402415992,1.7942049101665078,-1.7078966872050876,1.6415476552891537,-2.103296324765963,6.26504022951572,-0.11519306171098972,1.3787834934861756,2.847378923087672,44.912609383243264,4.284457050376173,2.5706698138492636,3.326598759867718,2.270055610029662,1.1136139123324424,1.6481363961572912,0.5999434636833081,0.8672047055957325,0.13170614754004403,0.3951184426201322,0.0,0.0,-0.24000000000000005,9.65148445440323,4.76,2.0259574468085106,3.759999999999999,34.908872166164315,5.733667477162185,5.880003444970339,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,4.794537184071822,17.508119619584022,0.0,0.0,5.733667477162185,0.0,5.880003444970339,0.0,0.0,0.0,5.733667477162185,0.0,0.0,11.600939890232516,11.787183174321845,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,43.09,5.907179729351506,4.794537184071822,0.0,5.880003444970339,0.0,0.0,0.0,0.0,0.0,5.733667477162185,11.600939890232516,0.0,4.861882716049382,9.458333333333332,0.0,4.520833333333333,-0.5632716049382716,0.0,0.0,0.0,0.0,0.5,5,2,2,0,0,0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,1.928711489361702,0,-0.28950000000000004,19.9144,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,5,3,1,0,0,0,0,1,3,2,2,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1.85,9.582777777777778,9.582777777777778,0.25870370370370344,-0.25870370370370344,0.44964764674553986,7.4,184.964,180.932,184.933761748,30,0,0.2267536325864591,-0.36901140249197234,0.36901140249197234,0.2267536325864591,2.0,2.2,2.2,126.91270393146375,10.784514319018903,1.788290119272192,-1.7116597366123223,1.7236458665112786,-2.099306809293217,14.108954438012024,-0.11485841208697398,1.3787834934861756,2.847378923087672,44.912609383243264,4.284457050376173,2.5706698138492636,4.728168105025586,2.270055610029662,1.1136139123324424,2.639195584421608,0.5999434636833081,1.362734299727891,0.13170614754004403,0.8835116968624654,0.0,0.0,0.19999999999999996,9.65148445440323,5.200000000000001,2.4380952380952388,4.200000000000001,43.86744406032627,5.733667477162185,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,22.590870627068057,0.0,0.0,4.42755240229441,4.794537184071822,28.49805035641956,0.0,0.0,5.733667477162185,0.0,4.42755240229441,0.0,0.0,0.0,5.733667477162185,0.0,0.0,22.590870627068057,10.334732131645914,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,43.09,0.0,4.794537184071822,0.0,5.907179729351506,4.42755240229441,0.0,0.0,0.0,22.590870627068057,5.733667477162185,0.0,0.4144444444444444,1.9028703703703704,9.582777777777778,0.0,4.645277777777777,-0.25870370370370344,0.0,0.0,0.0,0.0,0.5,5,2,2,0,0,0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,2.5356190476190488,0,-0.09329999999999994,28.081400000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,5,3,1,0,0,0,0,1,3,2,2,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-1.5,8.95138888888889,8.95138888888889,0.375,0.375,0.3912258247330487,5.25,60.05200000000001,56.02,60.021129368000004,24,0,0.29229926118868244,-0.47122144651324294,0.47122144651324294,0.29229926118868244,2.0,2.25,2.25,16.507215603563868,11.504441992047042,1.4400368443510951,-1.666250135997895,1.3497095476217214,-1.67798453203007,5.3577601396717425,-0.12552598146619626,1.370950594454669,2.2968352619191386,18.0,3.414213562373095,2.393846850117352,2.393846850117352,1.914213562373095,0.8796528112548949,0.8796528112548949,0.33192730526045355,0.33192730526045355,0.09622504486493766,0.09622504486493766,0.0,0.0,-0.53,6.854752972273345,3.4699999999999998,2.4699999999999993,1.4699999999999982,24.379260471776803,4.736862953800049,0.0,0.0,0.0,6.472220864716464,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,9.53140013787187,6.472220864716464,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.582018405993997,9.53140013787187,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,6.472220864716464,0.0,7.109797541277533,0.0,0.0,4.736862953800049,4.794537184071822,3.861111111111111,0.0,8.95138888888889,0.0,0.0,0.0,0.0,0.0,0.375,1.3125,0.5,4,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2.142724999999999,0,-0.2108000000000001,13.073,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,2,1,0,0,0,0,1,4,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
